nama pengguna,produk,review,rating,waktu transaksi
lapakluffy,AKSESORIS,,5,2022-07-12 14:14
norbertusrhino,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-12 07:37
y*****p,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Mantap barang bagus, penggunaan lancar",5,2022-07-11 21:07
,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Best pokoknya.Rekomendasi,5,2022-07-11 20:14
anndadilla,AKSESORIS,,5,2022-07-11 16:29
putriaww6,split payment semarang,,5,2022-07-11 15:25
riyanprayogo030,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-11 14:04
agjhnm705z,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-11 12:20
lettynurnaningsih,Split iPhone,Yasss..terbaiq dr yg terbaiqqq 🫶😘,5,2022-07-11 11:36
wulan180799,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-11 10:59
eryka82015,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Alhamdulillah paket sudah sampai dengan aman... 
Pakingnya juga aman bngt...  
Mudah2an hp aman
Awet dan sya bisa pake nya.... 
Aamiin....",5,2022-07-11 10:12
a*****1,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Tgl 9 pesen tgl 10 sampe, kondisi bagus, BH 87% smg awet dan no trouble makasih min",5,2022-07-11 00:24
fatin8602,Leather Case Silicone For Apple IPhone Original,,5,2022-07-10 20:01
d*****5,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-10 15:12
zainthara,Leather Case Silicone For Apple IPhone Original,,5,2022-07-10 15:10
miya.srdr,AKSESORIS,,5,2022-07-10 05:15
m*****r,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-10 05:15
yungelbearo,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-09 23:05
nursina14,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,Alhamdulillah sesuai sama yang diberikan❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,5,2022-07-09 20:58
ayushevaseptiana,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-09 16:28
irul_ackada,iPhone 11 Pro 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Dapat unit kondisi mulus no dent , status 3utools aman , BH di Hp 87% tp cek di 3utools 93 , dan overall aman sih masih awet , dapet harga juga lebih murah dibanding toko lain , ini review setelah 1 bulan saya pake , recomend pokoknya ,",5,2022-07-09 15:54
muhamadyusuf.x,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Mudah²an awet deh,5,2022-07-09 14:12
apriskhauntari17,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-09 12:47
ngestuajiatmoko,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-09 12:15
k*****6,Split iPhone,sesuai sama yang admin bilang namanya jga second ga mungkin seperfect itu so I like it,5,2022-07-09 11:17
indra_tangahu,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,"Bagus.. Seperti baru😍

Tngkyu seller",5,2022-07-09 10:56
0*****h,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-09 10:38
g*****1,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"maturnuwun seller, barang oke mantapp,,, mulus, harga terbaik lah.",5,2022-07-09 09:19
r*****5,Leather Case Silicone For Apple IPhone Original,,5,2022-07-08 20:20
alexanderjannu,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Fitur Terbaik:banyak lecet, warna tidak sesuai yg saya pilih",3,2022-07-08 13:39
veronicaclafel,Leather Case Silicone For Apple IPhone Original,,5,2022-07-08 12:55
yadi_japan,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Kualitas ok, barang mulus..sangat puas pokoknya.",5,2022-07-08 06:54
afniazizah_03,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Alhamdulillah dapat BH 94%☺️☺️🙏🏻,5,2022-07-08 06:46
maharaniwa56,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-07 23:01
srii02,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-07 19:11
m*****a,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-07 18:36
w*****a,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-07 17:26
ezharevian,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Sepadan dengan Harga:harga mantap
Fitur Terbaik:packing aman bnget dan nyampe cepet 1 hari doank

Barang mulus parah, dengan BH 91% cuma pas diunboxing posisi HP nyala. Kayanya mimin lupa dimatiin lg. Overall ok laah, buat langganan ini maah dan auto rekomend ketmn2 kantor",5,2022-07-07 16:32
weningsekarr17,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-07 15:52
e*****3,iPhone 11 Pro 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-07 15:38
stevinisulumin,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-07 07:39
,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Mantap...tp baru 2 hari BH turun dari 94 ke 86...,5,2022-07-07 01:31
diryyo,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-06 19:08
ayunila15,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-06 17:51
i*****n,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-06 15:22
yogisetiawn,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-06 15:20
s*****5,AKSESORIS,,5,2022-07-06 14:50
vikoid,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:👍
Sepadan dengan Harga:👍

Semoga awet saja",5,2022-07-06 14:15
cinamorell,AKSESORIS,,5,2022-07-06 13:27
gilangtam,Leather Case Silicone For Apple IPhone Original,,5,2022-07-06 12:35
maymyeisha,Leather Case Silicone For Apple IPhone Original,,5,2022-07-06 10:44
f*****5,AKSESORIS,,5,2022-07-06 06:15
istanto31,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-06 05:50
l*****n,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,4,2022-07-05 19:23
zs2pvzpnzr,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-05 17:50
fjrmalik7,APPLEWATCH SE 40mm / 44mm Second Original Perfect,,5,2022-07-05 17:31
l*****f,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-05 17:03
thebyre.id,Leather Case Silicone For Apple IPhone Original,,5,2022-07-05 16:46
a*****_,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-05 16:12
marinusguntur,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-05 15:09
i*****a,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-05 14:43
dhiedenik,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-05 10:57
,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-05 06:03
lkfnd,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,"maaf baru ngasi nilai.... udah pemakaian seminggu ga ada problem dpt bh 91% barangnya bagusss walopun second kyk new, semoga bisa awet",5,2022-07-05 05:13
i*****y,Split iPhone,"Fitur Terbaik:duuu baeeee bangett ini store. dipilihin unit yg bener2 bagus, BH masih 100. lalu detaill bgt
Sepadan dengan Harga:murah lah cincai daripada lainnya",5,2022-07-04 21:50
sultanmast02,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,"pesen silver tp yg dateng gold but its okay karna dpt bh 93, mungkin karna pemakaian pribadi aj skrng udah turun ke 90 dlm beberapa hari, semoga awet dehh🥺 thanks ahstore🤩",5,2022-07-04 21:02
r*****a,Split iPhone,Barangnya mantap❤️❤️❤️❤️,5,2022-07-04 20:55
shellasrwti,AKSESORIS,,5,2022-07-04 18:46
kangpoer,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Produk Iphone XR sudah mendarat dengan selamat di kemas dengan kayu yang kuat dan buble warp yang aman, barang ok banget. Moga awet. Toko Insya Allah baik dan amanah, pastikan kalau beli di toko ini packingnya sangat aman.",5,2022-07-04 18:25
derla.,AKSESORIS,,5,2022-07-04 17:07
agathayk,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-07-04 15:23
tini_rangga,Leather Case Silicone For Apple IPhone Original,,5,2022-07-04 14:38
zarnisku,tempered glass for iphone,,4,2022-07-04 11:41
zarnisku,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-07-04 11:41
fantasista.10,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-03 23:38
bondanbonbon123,Leather Case Silicone For Apple IPhone Original,,5,2022-07-03 23:05
larranu,iPhone 11 Pro 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-03 22:49
yuliyani32,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-03 20:52
sarahaya1,Leather Case Silicone For Apple IPhone Original,,5,2022-07-03 19:31
sustiary.sustiary,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-03 12:20
a*****o,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,dapet bh 95% . terimakasih min,5,2022-07-03 12:12
e*****7,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-03 11:27
nvrcs_b347lifd4j,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Datang sesuai permintaan , kondisi jg masih mulus cuma lecet dikit aja , pertama kali beli di sini , makasih buat tokonya",5,2022-07-03 09:54
hakimamri9,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-02 21:29
akdkdifgjuff,AKSESORIS,,5,2022-07-02 20:29
erincullens,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-02 17:02
hikmawti,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-07-02 16:34
hikmawti,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-07-02 16:34
deviaisyahputripratamas,AKSESORIS,,5,2022-07-02 16:15
d*****2,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-02 13:33
emakustinawati,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Sdh di cek cek semua nya bagus,ya walaupun dpt BH 89 aja,semoga awet yah..
Terimakasih seller",5,2022-07-02 09:08
zilviagustin,Leather Case Silicone For Apple IPhone Original,,5,2022-07-02 08:42
yunisaarliana,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-02 07:59
adeliamauloda31,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Fullset lengkap meski gak ori perlengkapan nya tapi it's okay 
Dapet bh 100% 
Mulus gk lecet sama sekali",5,2022-07-02 07:36
isnainilathifah_,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-01 21:33
a*****i,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-07-01 20:51
fajarutama007,AKSESORIS,,5,2022-07-01 18:53
denanovita704,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-07-01 18:32
p*****3,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-01 18:05
w*****s,Leather Case Silicone For Apple IPhone Original,,5,2022-07-01 15:02
tecak,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,bagussssss pengiriman super cpat produk oke kaya baru dan battery healthnya masi full,5,2022-07-01 12:36
puvinanofficial,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-07-01 10:00
itaratna1,iPhone 11 Pro 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,3,2022-07-01 09:20
rismaafrilia009,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-30 18:50
yudhaariwardana,AKSESORIS,,5,2022-06-30 16:16
m*****a,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-30 13:16
a*****a,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"udah 2x beli di appelhouse, beneran bagus sih, kemaren ada promo langsung gas upgrade hp, sekota tapi karna males antre di store akhirnya beli online aja wkwkw, semoga selalu amanah ya, sukses terus, thank you!❤️",5,2022-06-30 10:25
r*****1,AKSESORIS,,5,2022-06-30 08:01
l*****_,Split iPhone,,1,2022-06-30 06:56
b*****a,AKSESORIS,"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus

Barang datang cepat dan aman, bagus juga gaada kerusakan, mantap💅🏻",5,2022-06-29 19:23
s*****7,AKSESORIS,,5,2022-06-29 18:20
n*****6,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-29 14:36
salmannurrahman,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-29 11:24
mentariyashintha,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-06-29 10:14
l*****4,Leather Case Silicone For Apple IPhone Original,Sudah mendarat dengan baik. Pengiriman cepat. Kelengkapan oke. Gak nyesel beli disini,5,2022-06-28 22:34
ladyaisyah,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-28 21:30
paman.pastry,Leather Case Silicone For Apple IPhone Original,,3,2022-06-28 21:18
w*****a,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-28 20:13
yustika.efanda,Leather Case Silicone For Apple IPhone Original,,5,2022-06-28 19:40
arf7shop,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-28 15:42
w*****_,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-28 14:06
nadila_permatasari10,Leather Case Silicone For Apple IPhone Original,,5,2022-06-28 13:59
taniaariiiiii___,Split iPhone,,5,2022-06-28 13:40
m*****o,AKSESORIS,,5,2022-06-28 00:20
a*****_,AKSESORIS,"Pesen apa yang dikirim apa, pesanan tidak sesuai yg diminta",1,2022-06-27 23:16
pliskaa10,iPhone 7 Plus 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-27 21:44
anikadian27,AKSESORIS,,4,2022-06-27 20:49
s*****a,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Minta BH 100% tapi dikasi 87%, but not bad.
Aku kasi bintang 5 dulu, ntar balik lagi kalau ada problem sama ho nya.",5,2022-06-27 16:57
yuyunkurniadewi,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-06-27 15:22
apri0378,AKSESORIS,,5,2022-06-27 07:49
tiaramgr,Split iPhone,,5,2022-06-27 00:09
mikycious,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Biasanya beli langsung ke store. Kali ini beli online karena sudah tinggal di luar kota. Admin masih sama, fast respon, ramah dan kasih barang yg bagus. Thankss seller. Paket sudah sampai, packing aman dan barang ok semua.",5,2022-06-26 20:40
diandie57,AKSESORIS,,5,2022-06-26 17:52
asnanandita,AKSESORIS,,5,2022-06-26 15:14
yunita_candra06,AKSESORIS,Bagus original yaa,5,2022-06-25 13:19
ellapattipawae,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:sangat memuaskan, hp seken berasa hp baru🥳🥳 tidak ada lecet sama sekali
Sepadan dengan Harga:harga sesuai dgn kualitas hp👌🙏🏻

Dapat BH 100%",5,2022-06-25 13:07
s*****1,AKSESORIS,,5,2022-06-25 03:35
s*****1,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-06-25 03:35
_dauz,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-06-25 00:43
h*****e,iPhone X 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-24 23:32
listiasitimagfiroh,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Baguss ngk nyesel miminya baikk bgt sabar😍,5,2022-06-24 19:27
indrasetiawann21,AKSESORIS,,4,2022-06-24 16:59
refyna_31,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-24 10:21
l*****a,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Mantap,5,2022-06-24 00:46
i*****8,iPhone XS Max 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-23 18:58
w*****a,iPhone XS Max 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"packingnya mantap poll, pengirimannya cepat banget
semoga hpnya bertahan smpe kedepan aamiin",5,2022-06-23 14:08
f.fauzan02,iPhone 7 Plus 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Mendarat dengan selamat 😇
Good condition, Rekomended banget buat yang mau beli disini 👍",5,2022-06-23 09:22
mahang14,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-22 19:34
a*****m,AKSESORIS,"Berfungsi dg baik, smg awet",4,2022-06-22 17:23
purwaannga,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-22 00:50
nandarism,AKSESORIS,,5,2022-06-21 20:29
billaaa99,AKSESORIS,,5,2022-06-21 16:17
apotekanitafarmaa,AKSESORIS,"pengiriman cepet smoga awet ya casanya
soalny lumyan ringkih casan iphone tuh
so far bagus si",4,2022-06-20 21:18
_12345678945,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-20 21:01
h*****5,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Cepat, checkout sabtu minggu sampai. Dapet BH masih 96 setelah 2 hari turun 93. Mungkin stock putih kosong jadi dikirim hitam tapi ndak apa-apa",5,2022-06-20 16:52
mutohar09,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-20 11:39
aristywulan,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-06-20 10:22
roriswijoyo,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-06-19 23:25
soohaekim,AKSESORIS,,5,2022-06-19 19:03
eminaksuryadin,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Sumpah bagus banget di pilihankan yg terbaik ngk nyesel beli i phone di toko nh di kash BH yg 89% thanks you,5,2022-06-19 08:49
n*****9,AKSESORIS,"Bagus pokonya , adminnya juga fast respon thanks yaa sukses sllu",5,2022-06-18 19:14
clarindafrica,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-18 18:17
c*****6,AKSESORIS,,5,2022-06-17 17:23
candraalim12345,AKSESORIS,,5,2022-06-17 17:21
listyadhisty__,iPhone X 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Baru pertama kali beli hp online, puass banget ga request bh karena pasti dikirim yg terbaikk!! Top lah appelhouse

Cuma masalah di ekspedisi pengiriman aja si, selebihnya okee bgt",5,2022-06-17 15:35
a*****1,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-17 10:58
madfauzi93,iPhone X 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-17 06:40
s*****2,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-17 05:47
husnatulhamidiyah,AKSESORIS,,5,2022-06-16 16:14
sukma.nisa,AKSESORIS,,5,2022-06-16 16:11
clarpon,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-16 15:40
gunan.13,AKSESORIS,,5,2022-06-16 12:47
ajengmaulidiaa,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Kondisi semua baik, tp minta yg spacegrey d kirim yg midnight green. Dpt yg HB 93%",4,2022-06-16 10:54
ikha_lanip,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-06-16 08:02
auliaastrii_,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-15 17:09
b*****d,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-15 14:55
b*****d,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-15 14:54
ahmadrofiq89,iPhone X 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-15 13:54
raniawn05,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Layarnya baret dan speaker kayak kemasukan air. Untuk yg laun itsokey,3,2022-06-15 11:26
nandatrip,Pembayaran Saja,Sesuai pesanan,4,2022-06-15 10:22
fanidj,Leather Case Silicone For Apple IPhone Original,,5,2022-06-14 22:00
husnatulhamidiyah,AKSESORIS,,5,2022-06-14 20:36
sakurniawan_,tempered glass for iphone,,5,2022-06-14 20:19
sakurniawan_,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-14 20:19
r*****r,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Packing aman pake kayu, barang mulus cm ada bekas beset dikiit bgt ngga keliatan. Dapet bh 88%. Pertama kali beli ip disini. Semoga awet n ngga ada masalah. Thx seller",5,2022-06-14 18:35
bagusbudi29,AKSESORIS,,5,2022-06-14 16:25
devyhapsari,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-14 13:42
alfnisa,Leather Case Silicone For Apple IPhone Original,,5,2022-06-14 12:36
david.dethan,AKSESORIS,,5,2022-06-14 10:40
rinisetiyowati,AKSESORIS,,5,2022-06-14 10:35
harishgalihm,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-13 21:33
hanindyaariefki,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,bagus bgt hpnya💜💙💜,5,2022-06-13 17:51
okidiliana,AKSESORIS,"bagusss, cuman ekpedisinya yang lama bgt🥲",5,2022-06-13 16:27
destysaidoo,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,4,2022-06-13 14:11
adit.yoh,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-13 13:03
robincoffee1,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Dpt BH 84% bagian blakang banyak bekas lem 😑,4,2022-06-13 12:19
ladyaisyah,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-13 09:17
beau.md,tempered glass for iphone,,5,2022-06-13 07:15
aristasti8884,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-06-13 05:18
esskopyorrr,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Akhirnya datang juga, jauh perjalanan dari Jogja ke Kalimantan 🥰 barang selalu jos gandosssss, sukses selalu appel house!!!",5,2022-06-12 12:40
i*****m,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"recommended bngt, seller nya ramah juga, 2 minggu pemakaian bh turun 2% wajar si kayaknya soalnya charger nya yg oem, semoga hp nya awet awet terus yaa, thank u",5,2022-06-12 11:12
senasigit,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-06-12 08:49
dimasbac78,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,"Pesan hari ini langsung kirim, mantep respon penjual dan barang bagus mulus",5,2022-06-11 23:09
